preco,vendido,km_por_ano,idade_carro
32612.92,1,25052.658048,25
77546.13,0,22942.808064,14
56317.72,1,27682.326144000002,26
27282.65,1,15813.414144,26
55897.76,0,27022.495104,16
109411.39,0,26616.940416,10
24570.35,1,31877.885952,19
90319.67,1,15893.881344000001,21
39623.16,1,16756.489728,26
101462.86,1,20245.54752,25
90201.92,1,32185.270656,12
74199.69,0,27547.141248000004,23
35655.12,1,15065.069184000002,19
83046.1,0,13162.824576,21
92798.09,1,12774.972672000002,18
108172.3,1,22775.436288,7
89275.96,0,26212.995072,19
47098.18,1,32154.693120000004,21
68341.83,0,35679.156480000005,17
67102.04,0,14265.225216,24
74605.62,0,20942.393472,23
63034.22,1,20197.267200000002,23
92265.13,0,20543.27616,18
48439.62,0,29323.857024,23
34519.9,1,31939.041024000002,22
16465.29,1,20387.169792,24
25203.52,1,15171.285888,15
76870.85,0,17413.10208,17
96976.24,0,20261.64096,13
58494.81,1,20474.074368,22
42059.07,1,20348.545536,19
83687.69,0,36170.006400000006,18
78917.4,1,17096.061312,26
57166.83,1,19608.247296,25
69991.35,0,21502.445184,10
55854.88,0,38017.533312,20
32300.81,1,20614.087296,16
90582.0,1,17083.186560000002,13
44307.55,1,23375.7216,13
95932.04,0,9475.817472,17
89718.57,1,24051.646080000002,21
67155.02,0,9052.560000000001,18
39834.33,1,20808.81792,16
111667.86,1,16643.835648,22
74488.52,0,14067.275904,19
53082.76,0,38102.828544,21
53241.97,0,16117.580160000001,26
51258.26,1,44844.37056,14
23224.9,1,18311.116032,25
60247.18,1,21590.959104,12
47526.35,0,34393.290624,12
93855.84,1,15184.160640000002,24
108208.52,0,21431.634048,22
103034.32,1,30741.689088000003,17
89397.22,1,34237.184256,24
94265.92,0,28797.601536000002,16
69841.93,0,26362.664064,23
58362.96,1,45678.010752,17
60808.2,1,17876.593152,26
109228.42,1,17815.43808,15
49220.32,0,13034.077056,13
47678.75,1,15481.889280000001,19
71376.62,0,24833.787264000002,25
30603.41,1,24565.026816,18
45297.62,1,24183.612288,20
28143.69,1,15753.868416000001,25
24023.83,1,14910.572160000002,16
100720.95,1,16067.690496000001,18
77894.24,0,27196.304256000003,16
33657.3,1,24093.489024000002,24
81841.77,0,33606.321408,15
60055.7,0,19390.985856000003,10
66399.68,1,17078.358528,15
76778.44,0,26031.1392,24
113106.14,0,17400.227328,16
51777.6,1,39256.728192,20
98483.88,0,28028.335104,10
60188.5,1,14635.374336,26
42276.11,0,20367.857664000003,23
74108.33,0,27899.587584,26
97417.17,0,27040.197888000002,22
110591.17,0,13949.793792,11
42187.07,0,14778.605952000002,23
8686.57,1,12955.219200000001,26
40554.56,1,21687.519744,18
10548.56,1,22781.873664000002,26
59623.13,0,31395.082752000002,17
41681.49,1,28173.176064000003,19
56038.41,1,12390.339456000002,21
35681.76,1,18180.759168,24
61663.32,1,11904.317568,26
97004.52,0,16222.187520000001,21
63546.9,0,12940.735104000001,21
75596.63,0,29401.105536000003,22
99656.87,0,18964.509696,25
35677.38,1,20894.113152,20
43915.0,1,17696.346624,17
96230.76,0,33120.29952,15
106145.48,0,24867.583488,26
100400.57,0,13072.701312000001,26
102967.9,0,18212.946048,15
35686.44,1,23905.195776,19
70628.8,1,21365.650944,22
75515.34,0,34571.927808,25
64837.1,0,35342.803584,25
27515.9,1,19090.038528,23
70650.39,0,25178.18688,25
87193.28,0,16106.314752,26
96358.8,0,37595.885184000006,26
101704.75,0,16935.126912,26
95819.37,0,21290.011776000003,20
54242.76,1,20198.876544000002,22
85269.92,0,22445.520768000002,13
100759.3,1,21550.725504000002,22
103527.2,1,19247.754240000002,24
94273.58,0,12776.582016,26
79243.13,1,15898.709376,13
81901.23,0,31889.151360000003,22
35434.16,1,15222.784896000001,19
78597.04,0,13053.389184000001,25
54894.8,1,31670.280576,19
81065.04,0,43758.06336,9
84230.59,0,17168.481792000002,23
21423.47,1,35423.270784,25
42573.35,1,34185.685248,16
62793.49,0,36454.860288,25
44969.24,1,16016.191488,13
63318.05,0,26396.460288000002,25
49478.36,1,17191.012608,22
61203.45,0,25632.021888000003,14
20508.03,1,20308.311936000002,18
57967.01,1,19341.096192,7
99433.39,1,12316.309632,13
56370.46,1,17609.442048,25
34440.02,1,30386.024064,20
54917.82,1,15261.409152,16
90130.0,0,13721.266944,19
115291.4,1,15575.231232000002,10
57450.78,1,16647.054336,22
51998.31,1,29154.875904,23
58128.46,1,26262.884736,24
91693.16,1,18361.005696,11
87758.07,1,15161.629824000001,16
49967.6,0,13837.139712,14
105056.21,1,24637.447296000002,17
35622.05,1,24127.285248,22
36205.68,1,13301.22816,10
53026.4,1,19558.357632000003,25
80506.81,0,16954.43904,16
39939.68,1,26055.27936,21
73863.92,0,21714.878592,13
37250.03,1,30303.94752,20
113671.21,0,30089.904768,25
55863.48,1,24022.677888000002,25
91661.99,0,26861.560704000003,13
77130.93,0,37167.799680000004,19
74653.07,0,45636.167808000006,26
102847.16,1,18014.996736,20
22140.09,1,20956.877568,19
89742.22,0,38585.631744000006,20
75379.56,1,19897.929216,12
70158.7,0,26114.825088,16
103514.79,1,37898.441856000005,13
27119.1,1,50320.968192,16
63750.99,0,16917.424128000002,25
84316.15,1,23226.052608,24
75288.51,0,12935.907072,11
49788.68,1,21652.114176000003,17
80719.44,0,13494.349440000002,19
95186.14,0,17982.809856,14
77413.32,0,12577.023360000001,25
38694.33,1,11830.287744000001,21
48601.49,1,16946.392320000003,16
42258.54,1,11683.837440000001,18
107207.43,0,27934.993152000003,9
46513.75,1,22331.257344,20
86456.42,0,18571.82976,21
65633.67,0,22788.31104,20
79544.84,0,26010.217728000003,21
53038.34,0,33265.14048,16
106620.66,1,21365.650944,18
109300.14,0,50694.336,9
67166.99,0,25419.588480000002,25
25112.04,1,35938.260864,22
63001.45,0,29811.488256,23
48404.02,1,16231.843584,20
33218.96,1,29323.857024,10
103206.91,1,23494.813056000003,23
41760.71,1,28593.214848000003,25
75099.59,0,9736.531200000001,15
40506.47,1,23715.293184000002,20
92130.53,0,31770.059904,23
62788.21,0,34763.439744,24
41012.48,1,26431.865856,13
48566.33,1,40450.86144,13
99795.84,1,21428.415360000003,18
79744.27,0,17649.675648,17
99763.6,1,16936.736256,19
49979.27,1,30212.214912000003,13
53177.21,0,21119.421312000002,9
19864.0,1,20692.945152,20
82149.32,0,35693.640576000005,23
47306.02,1,21502.445184,25
76803.04,1,12707.380224,22
99764.22,0,39235.80672,26
66158.24,0,26370.710784000003,10
56074.06,1,20746.053504000003,11
34577.13,1,17218.371456,25
107190.69,1,14379.488640000001,22
62413.9,0,28783.11744,22
28720.22,1,36723.620736000004,22
86909.86,0,27780.496128000002,24
37434.39,1,30757.782528000003,23
83205.39,0,28575.512064000002,8
93192.73,1,17738.189568,21
103720.49,1,30052.889856,15
41478.58,1,39736.312704,26
41809.52,1,21121.030656000003,23
73078.21,1,21636.020736000002,13
27499.99,1,17062.265088,21
92680.66,1,23808.635136,24
86884.5,1,11859.255936000001,22
54644.38,1,12559.320576,22
70524.96,0,23795.760384,23
41990.12,1,16677.631872,26
84495.47,0,23720.121216000003,16
73752.64,1,18417.332736,26
71814.57,0,29434.90176,22
82287.29,0,32164.349184000002,19
60212.66,0,32771.071872,22
69577.22,1,16297.826688000001,14
42972.59,1,33249.047040000005,15
108779.77,0,22062.496896,18
111145.53,1,18692.530560000003,20
94155.74,0,18695.749248,17
64696.69,1,21281.965056,22
76643.03,0,30894.576768000003,24
82002.76,1,19542.264192000002,22
62032.92,1,8910.937728,7
88764.25,0,45822.851712,26
43298.56,1,23686.324992,23
97270.65,0,21582.912384000003,24
38924.56,1,19271.8944,25
53310.17,1,8677.582848,20
110193.45,0,17281.135872000003,12
68947.67,0,19500.421248000002,20
86198.42,0,28223.065728,18
55614.57,0,21484.742400000003,23
40233.3,1,15008.742144000002,22
55643.65,0,42646.006656000005,22
46319.21,1,26996.745600000002,23
33498.54,1,23903.586432,24
22383.83,1,24268.90752,24
54277.35,1,13312.493568000002,19
90925.41,0,27555.187968000002,26
70850.88,0,27548.750592,21
20869.72,1,17294.010624000002,26
78153.71,0,20313.139968000003,21
86381.14,0,13600.566144,22
46586.74,0,29574.914688,21
8243.8,1,13990.027392000002,24
89753.56,0,25839.627264000002,22
81667.75,0,14957.243136000001,22
79424.65,1,10888.821504000001,21
48978.88,1,16708.209408000002,16
49681.33,1,34547.787648000005,21
75489.49,1,13627.924992,12
77193.37,0,14604.7968,19
84471.82,0,25652.94336,13
108354.83,1,17102.498688,14
93446.26,0,20334.06144,15
85496.21,0,27526.219776,25
44475.17,1,41899.27104,23
89365.59,0,25905.610368,24
43039.75,0,25878.25152,18
41693.29,1,17001.110016000002,25
41085.9,1,36247.254912000004,20
97000.17,0,25656.162048000002,13
83954.28,0,18610.454016,19
86652.28,0,13317.321600000001,17
65302.48,1,21447.727488,15
56703.28,1,17799.344640000003,23
39960.44,1,23100.523776,15
51861.22,1,16888.455936000002,26
92526.86,0,44073.494784,15
49887.4,0,30796.406784000003,24
47630.88,1,36799.259904000006,25
29607.09,1,11564.745984000001,19
55315.98,1,21589.34976,10
32344.52,1,21248.168832000003,18
56252.01,1,13867.717248,26
46716.0,1,21850.063488,25
32422.68,1,22464.832896,16
28275.36,1,19733.776128,23
48904.95,1,30064.155264,26
82852.26,0,20952.049536000002,23
91791.08,0,40367.175552,11
68809.44,0,30183.246720000003,26
43561.22,1,33414.809472,25
83561.14,0,17255.386368,24
4915.15,1,22242.743424,24
61668.25,0,26369.101440000002,23
78825.5,0,25802.612352,15
66553.31,0,16048.378368000002,22
81649.21,1,18579.876480000003,9
70483.0,0,23177.772288,26
101080.67,0,12411.260928000002,13
57117.89,1,24503.871744,25
44153.81,1,22646.688768,21
95276.72,0,25063.923456,16
74349.87,0,35786.982528,24
55908.12,0,36396.923904,19
25284.97,1,17435.632896000003,21
84567.64,1,12787.847424000001,23
71669.13,0,37508.980608000005,11
57706.18,0,28686.556800000002,19
53448.07,1,24618.135168,24
55514.12,1,16206.09408,18
58313.49,1,19877.007744000002,19
92872.94,1,12023.409024,19
80974.42,0,22447.130112000003,22
14530.12,1,20467.636992,21
68962.35,0,19748.260224,21
40387.48,1,14308.677504000001,20
51145.5,1,22377.928320000003,24
36824.83,1,18393.192576,25
75348.96,1,18896.917248,22
50971.03,1,15887.443968000001,19
28211.25,1,27236.537856000003,25
97211.67,1,17760.720384,26
45502.34,1,14780.215296,14
67249.47,0,18737.592192,13
94990.17,0,37526.683392,8
101916.21,1,18624.938112,24
38974.32,1,14619.280896,19
72781.72,1,20940.784128000003,19
75300.79,0,22073.762304,23
87152.6,0,15919.630848,25
88660.42,1,21599.005824,20
58874.6,0,15892.272,18
54395.82,1,23227.661952000002,21
74705.55,1,20828.130048000003,23
27962.94,1,13248.119808000001,21
47869.11,1,14717.45088,12
80903.22,0,23240.536704000002,13
33463.5,1,12317.918976,25
115815.59,1,14665.951872000001,13
102146.56,0,19542.264192000002,17
68763.17,0,23185.819008000002,23
86235.49,1,15047.3664,24
89468.86,1,21907.999872,14
30266.4,1,25014.033792000002,25
81979.77,0,33334.342272,15
76646.49,1,18467.222400000002,17
41608.23,1,26072.982144,23
99951.35,0,13635.971712,12
93900.55,0,33318.248832000005,16
68520.96,1,16321.966848000002,14
51648.55,1,35841.700224,23
87399.62,1,18174.321792000002,19
69127.22,1,21310.933248,11
42925.04,1,32883.725952,21
108375.54,1,20306.702592,15
59602.18,1,28955.317248000003,23
67426.06,1,24001.756416,9
71977.2,0,30987.91872,17
48848.27,1,14204.070144000001,22
35169.94,1,34626.645504,20
109927.01,0,22719.109248,8
53208.33,1,22067.324928,21
63979.91,0,29122.689024000003,25
71872.7,1,17924.873472000003,8
40841.15,1,27297.692928,17
83668.67,1,19693.542528,26
63569.95,0,18396.411264000002,17
18881.79,1,17905.561344,23
80609.54,0,21040.563456,22
74300.13,0,15695.932032,17
88600.58,1,10900.086912,17
39005.4,1,43294.572288,22
8306.22,1,28589.996160000002,25
73404.82,0,19786.88448,26
84985.22,0,26459.224704,21
86221.26,1,21471.867648000003,21
78978.89,0,33614.368128,24
91505.64,0,51891.687936,14
71017.17,1,19138.318848000003,22
64947.45,0,28786.336128000003,26
87422.57,1,18679.655808,14
77154.03,0,13774.375296,26
21821.53,1,17416.320768,26
65230.06,0,22714.281216000003,23
53268.87,1,27780.496128000002,22
63916.36,0,38748.175488,23
101219.99,0,27365.285376000003,24
43573.8,1,19912.413312,26
37112.06,1,36973.069056,23
98751.05,0,34040.844288,22
21467.96,1,38775.534336000004,26
56213.86,1,25400.276352,23
44277.78,1,9749.405952000001,11
31847.79,1,28091.099520000003,13
39623.84,1,21224.028672,15
86193.15,0,29991.734784,26
64309.38,0,45832.507776000006,21
110425.7,0,18047.183616000002,18
46060.78,1,30268.541952000003,26
41428.46,1,12950.391168,15
96296.87,0,25960.328064,19
61374.57,0,39773.327616,12
95837.76,0,35712.952704,17
72857.54,0,15314.517504000001,18
85535.85,0,35474.769792,14
49943.79,1,15821.460864,26
47931.79,1,23683.106304,26
108165.96,0,27225.272448000003,11
91137.31,0,45705.369600000005,26
79217.68,0,36939.272832,15
77303.53,0,25725.36384,20
31849.39,1,14989.430016,21
97757.39,1,16309.092096,19
86580.7,0,16288.170624,12
85157.47,0,40825.838592,24
103330.5,1,11905.926912,18
91351.77,0,19638.824832000002,20
92352.86,0,15818.242176000002,25
29982.14,1,26985.480192000003,15
35472.83,1,16902.940032000002,17
50000.23,1,20264.859648,17
103269.85,1,32428.281600000002,17
31177.41,1,31311.396864000002,19
87943.05,0,22208.947200000002,26
111697.23,1,33224.90688,16
101381.07,0,28964.973312000002,7
38779.38,1,15364.407168000002,16
55387.53,1,17921.654784000002,16
81830.71,1,21438.071424,11
82032.74,1,19012.790016000003,26
42798.19,1,20884.457088000003,16
70119.01,0,25710.879744,26
100427.47,1,12361.371264000001,21
94193.57,1,16819.254144000002,26
89513.44,1,17316.54144,24
111904.27,1,13016.374272000001,17
19693.91,1,24479.731584,19
66841.71,0,17561.161728000003,10
75396.39,0,27428.049792,16
38228.22,1,21277.137024,11
62966.95,0,9424.318464,14
55592.36,1,17850.843648000002,26
41088.66,1,14736.763008000002,24
25651.72,1,21653.723520000003,22
37259.5,1,14118.774912,9
84818.57,0,31647.749760000002,15
23291.98,1,31227.710976000002,22
50665.52,1,34204.997376,25
82730.68,1,17895.905280000003,22
104198.63,1,25902.39168,22
66631.71,1,12630.131712,21
36748.82,1,17712.440064000002,15
68771.23,0,25910.438400000003,22
67724.58,0,42819.815808,25
27296.27,1,11273.454720000002,24
78497.57,0,30583.973376,24
105664.81,1,17260.2144,23
31509.63,1,27176.992128,23
24828.16,1,19273.503744,24
75772.6,1,20665.586304,18
53621.98,1,20614.087296,23
30007.28,1,33990.954624000005,25
53401.99,0,35017.716096000004,15
101963.33,0,14049.573120000001,22
68959.95,0,15448.093056000002,26
19093.59,1,17886.249216,25
96837.42,0,26583.144192000003,16
35227.77,1,25086.454272000003,23
4804.11,1,24169.128192,26
55982.75,0,31377.379968,17
48143.58,1,6741.542016,21
104790.32,1,27304.130304000002,15
39652.39,1,18737.592192,12
85108.93,0,18364.224384,19
68848.02,1,16032.284928000001,24
55685.72,1,20181.17376,23
16053.99,1,21061.484928,24
61566.15,0,14299.02144,24
76762.48,0,25829.9712,22
81952.74,0,15823.070208000001,13
86997.73,0,16519.91616,20
42871.57,1,22917.05856,9
74459.05,0,18304.678656,26
32955.73,1,54185.00313600001,20
106854.88,1,32864.413824,10
63250.05,1,16632.57024,14
85362.31,0,37903.269888,21
38080.75,1,11988.003456,26
45418.09,0,19436.047488,19
91600.66,0,25150.828032,19
29252.65,1,15353.14176,22
55324.39,1,32291.487360000003,26
80521.99,0,22432.646016000002,22
93156.31,1,20878.019712,22
44466.09,1,37032.614784000005,17
49914.02,1,32180.442624000003,15
60501.22,1,18277.319808,21
100065.2,1,19593.7632,12
10981.32,1,21022.860672000003,25
99940.88,0,17768.767104000002,26
18644.99,1,22028.700672000003,24
56541.46,0,18515.50272,19
60417.82,1,21611.880576000003,15
70449.22,1,20425.794048,25
83802.42,0,31475.549952,16
40309.41,1,19736.994816000002,24
81505.98,1,13264.213248,22
79851.6,1,10372.222080000001,12
21285.89,1,23861.743488,26
57520.54,1,19236.488832000003,11
91993.47,0,15069.897216000001,15
55727.82,0,23636.435328000003,22
91250.5,0,8312.261760000001,20
90058.35,0,26486.583552,21
83707.02,0,17636.800896,19
79590.58,0,15784.445952000002,21
43418.21,1,19825.508736,16
38688.33,1,8532.741888,10
51222.57,1,14730.325632000002,18
39918.35,1,23403.080448,26
85735.87,0,25076.798208,22
74214.0,0,22926.714624,24
96918.87,0,16178.735232,16
77336.38,0,21978.811008,14
91627.57,1,19239.70752,15
95226.32,0,20351.764224000002,16
69037.15,0,14493.752064,22
59141.77,1,38706.332544000004,25
82374.95,0,13246.510464,21
37290.9,1,23462.626176,25
108330.25,1,20874.801024,18
95511.85,0,15245.315712000001,24
29667.92,1,17202.278016,23
65864.63,0,34818.15744,21
61920.18,0,28894.162176,21
63301.05,0,56148.402816,23
34928.14,1,14360.176512000002,23
89910.65,0,28297.095552000002,24
4361.57,1,33484.011264,26
62169.19,0,25179.796224,26
90804.53,0,23609.076480000003,10
83137.12,0,28359.859968,9
113420.96,0,21148.389504000002,26
106410.2,1,37521.85536,11
79414.32,0,31575.32928,20
70993.48,0,15734.556288000002,22
45331.47,0,18626.547456,13
82348.02,0,35941.479552000004,20
28773.99,1,16899.721344,24
50306.99,1,23695.981056,11
50443.27,1,34322.479488000004,18
77324.39,1,7013.521152,19
56420.28,1,23209.959168,26
97634.32,0,23489.985024,19
47308.96,0,11268.626688,23
72839.93,0,25332.683904,26
43874.36,0,17981.200512,8
100100.2,1,21759.940224,14
72140.26,0,12231.0144,17
109251.52,0,18449.519616,24
28217.52,1,8976.920832,23
38602.4,1,17089.623936,26
34675.72,1,19542.264192000002,22
71004.58,1,19695.151872000002,24
61929.79,0,25445.337984,16
56083.64,1,23938.992000000002,26
96431.13,0,31425.660288000003,24
47149.78,0,45539.607168,16
81661.58,1,21605.4432,20
101898.02,1,14908.962816000001,19
53354.29,1,30500.287488,15
24340.38,1,13790.468736,14
79815.46,0,32597.262720000002,22
61779.54,0,25714.098432000003,24
62103.87,1,15744.212352,21
36703.53,1,18636.203520000003,26
48058.44,1,28026.72576,17
70633.1,1,22656.344832000002,19
55871.02,1,18668.3904,13
39691.88,1,17104.108032,26
81867.28,0,31213.226880000002,19
112343.88,1,25203.936384,22
86535.16,0,54938.17612800001,26
69770.4,0,14297.412096000002,24
29440.56,1,33311.811456,19
76247.22,0,36353.471616,19
68132.26,0,25574.085504000002,24
68765.53,1,15707.197440000002,17
102024.92,0,25656.162048000002,19
63542.9,0,29602.273536,26
42413.2,1,48447.691776,18
46778.7,1,20451.543552000003,22
71421.62,0,18731.154816000002,16
28583.85,1,21080.797056000003,26
32938.29,1,16386.340608000002,19
26813.2,1,16428.183552000002,22
71193.73,1,12317.918976,16
92821.44,0,18000.51264,10
57145.76,0,27209.179008000003,21
89656.84,0,40903.087104000006,24
69662.91,1,23184.209664,14
95877.61,0,31956.743808000003,17
56235.75,1,3382.841088,13
25649.33,1,13785.640704000001,15
100001.14,1,16811.207424,24
108125.03,1,23023.275264,14
75821.29,0,33012.473472000005,24
78505.12,1,19616.294016,24
73498.68,0,24070.958208,14
68659.54,0,33984.517248000004,19
65492.99,0,28445.1552,23
41554.98,1,32024.336256000002,26
72151.58,0,31504.518144,19
107803.12,1,19090.038528,23
34379.5,1,27281.599488000003,23
36282.56,1,29349.606528,20
34617.19,1,18552.517632000003,21
87896.31,0,36670.512384,18
33808.02,1,25438.900608,12
79115.78,0,29656.991232,24
57031.56,1,11336.219136000002,22
65244.16,0,24975.409536000003,23
69321.14,0,28998.769536000003,13
54838.69,0,18230.648832000003,25
84411.52,0,13220.760960000001,14
23222.48,1,15240.48768,26
68428.16,0,17614.270080000002,21
86684.16,1,23726.558592,23
96825.19,0,25184.624256000003,12
51647.99,1,21119.421312000002,23
57542.36,0,41863.865472000005,16
64212.71,0,11500.372224,18
67091.4,1,16191.609984,24
80151.25,0,19202.692608,22
110449.62,1,22889.699712,17
98013.3,0,16486.119936000003,19
95504.92,0,19765.963008000002,15
107340.7,0,25525.805184,12
90017.47,0,15626.73024,15
92893.33,0,20482.121088,17
46326.51,1,28821.741696,26
67440.39,0,31203.570816000003,26
86246.27,0,31910.072832,23
47614.18,0,26420.600448,18
55452.88,0,22727.155968000003,18
