preco,vendido,km_por_ano,idade_carro,modelo_carro
85152.64,0,17493.56928,16,16
45171.94,1,43497.349632000005,22,24
43950.05,0,13645.627776000001,19,18
31848.92,1,13273.869312,25,25
47803.95,0,21262.652928000003,19,21
91780.26,0,17723.705472,26,28
81355.74,1,12609.21024,16,15
77585.11,0,15694.322688,21,20
61947.0,0,15243.706368000001,10,8
64948.91,0,24888.504960000002,19,20
87487.93,0,22987.869696,8,8
48875.07,0,21156.436224,19,17
16354.14,1,20929.51872,26,27
59443.2,0,25968.374784000003,22,20
49207.48,1,16104.705408000002,20,22
71282.48,1,16629.351552,12,14
18887.11,1,19289.597184000002,26,24
37244.93,1,19872.179712,15,14
66905.3,0,38022.361344000004,18,16
50313.96,0,29090.502144000002,19,18
82721.7,1,19410.297984,14,13
105926.86,1,30077.030016,15,16
66987.51,1,18349.740288,24,26
70302.9,0,35733.874176000005,8,7
69005.74,1,23044.196736,18,18
76833.14,0,19178.552448000002,25,24
75393.38,0,17372.86848,22,21
47033.03,1,14448.690432000001,21,23
111319.48,1,26489.80224,16,17
109509.96,0,37605.541248,18,20
58570.17,1,28260.08064,19,17
80390.26,0,14625.718272000002,22,20
29982.33,1,23890.71168,25,23
49528.74,1,29504.103552,9,10
96402.43,0,18011.778048,14,15
27616.01,1,14556.51648,26,26
55931.97,1,12205.264896,25,23
111263.35,1,15190.598016000002,11,10
101415.11,1,26451.177984,11,11
59464.51,1,22213.775232,23,25
73355.27,0,33659.42976,17,15
45748.06,1,25192.670976,16,14
83686.13,0,50003.927424,21,23
58200.34,1,33117.080832,22,21
45010.88,1,18282.14784,8,7
47584.23,1,12002.487552,25,23
109009.54,1,20554.541568,18,17
99045.26,0,20945.61216,26,25
29868.87,1,28874.850048,15,15
83735.84,0,27180.210816000003,26,28
92916.94,0,18119.604096000003,18,18
68956.22,1,18219.383424,20,22
57027.85,1,16341.278976000001,13,13
47064.3,1,25625.584512,26,25
69811.07,0,10517.063040000001,9,10
48412.88,0,19802.97792,22,22
43033.47,1,23015.228544,26,27
16599.03,1,14060.838528,21,22
86069.22,0,28647.932544000003,25,23
42491.27,1,31879.495296,22,22
78235.69,0,29198.328192,16,18
97741.64,0,31182.649344,20,18
86830.79,1,14171.883264,24,23
83896.38,1,9393.740928000001,20,19
40088.17,1,12869.923968000001,24,24
81708.98,0,24616.525824,17,17
22289.87,1,13223.979648,19,21
64637.98,0,13478.256000000001,26,24
78807.86,1,19553.5296,25,23
62887.42,0,36342.206208,18,18
80445.86,0,32894.99136,21,19
65019.81,0,24827.349888,18,20
58790.46,1,27310.56768,24,23
86150.41,0,25791.346944,24,25
9293.94,1,20525.573376,24,25
65290.11,1,21042.1728,26,28
85602.03,0,21782.47104,23,25
47500.47,1,24275.344896000002,17,16
39371.14,1,29412.370944000002,17,16
89442.04,0,28556.199936,15,13
71977.33,0,23488.37568,16,15
90437.61,0,26212.995072,23,22
87274.13,1,21542.678784,25,23
66781.04,0,41646.604032,18,19
28969.82,1,25176.577536,23,24
70733.72,0,37977.299712,23,21
44224.36,1,15551.091072000001,25,23
86577.51,0,11707.9776,8,9
58802.03,1,21830.751360000002,20,20
25487.71,1,21988.467072000003,25,25
86716.05,1,18108.338688,16,16
80774.07,0,35389.47456,23,21
97830.91,0,28752.539904,13,14
36007.16,1,22104.33984,25,24
79193.58,0,31367.723904000002,19,18
33276.52,1,16573.024512,22,21
40890.38,1,21759.940224,20,19
83537.38,0,21985.248384000002,22,21
95702.51,0,25007.596416,25,27
68048.91,0,28623.792384,19,19
98997.7,0,10740.761856000001,25,24
32612.92,1,25052.658048,25,27
77546.13,0,22942.808064,14,12
56317.72,1,27682.326144000002,26,28
27282.65,1,15813.414144,26,25
55897.76,0,27022.495104,16,16
109411.39,0,26616.940416,10,9
24570.35,1,31877.885952,19,20
90319.67,1,15893.881344000001,21,20
39623.16,1,16756.489728,26,26
101462.86,1,20245.54752,25,27
90201.92,1,32185.270656,12,11
74199.69,0,27547.141248000004,23,23
35655.12,1,15065.069184000002,19,19
83046.1,0,13162.824576,21,20
92798.09,1,12774.972672000002,18,16
108172.3,1,22775.436288,7,8
89275.96,0,26212.995072,19,19
47098.18,1,32154.693120000004,21,22
68341.83,0,35679.156480000005,17,18
67102.04,0,14265.225216,24,23
74605.62,0,20942.393472,23,25
63034.22,1,20197.267200000002,23,25
92265.13,0,20543.27616,18,16
48439.62,0,29323.857024,23,25
34519.9,1,31939.041024000002,22,24
16465.29,1,20387.169792,24,23
25203.52,1,15171.285888,15,17
76870.85,0,17413.10208,17,16
96976.24,0,20261.64096,13,14
58494.81,1,20474.074368,22,24
42059.07,1,20348.545536,19,20
83687.69,0,36170.006400000006,18,17
78917.4,1,17096.061312,26,28
57166.83,1,19608.247296,25,23
69991.35,0,21502.445184,10,10
55854.88,0,38017.533312,20,20
32300.81,1,20614.087296,16,16
90582.0,1,17083.186560000002,13,15
44307.55,1,23375.7216,13,11
95932.04,0,9475.817472,17,17
89718.57,1,24051.646080000002,21,23
67155.02,0,9052.560000000001,18,19
39834.33,1,20808.81792,16,15
111667.86,1,16643.835648,22,23
74488.52,0,14067.275904,19,20
53082.76,0,38102.828544,21,20
53241.97,0,16117.580160000001,26,28
51258.26,1,44844.37056,14,13
23224.9,1,18311.116032,25,23
60247.18,1,21590.959104,12,13
47526.35,0,34393.290624,12,14
93855.84,1,15184.160640000002,24,24
108208.52,0,21431.634048,22,24
103034.32,1,30741.689088000003,17,16
89397.22,1,34237.184256,24,22
94265.92,0,28797.601536000002,16,15
69841.93,0,26362.664064,23,21
58362.96,1,45678.010752,17,17
60808.2,1,17876.593152,26,28
109228.42,1,17815.43808,15,15
49220.32,0,13034.077056,13,14
47678.75,1,15481.889280000001,19,20
71376.62,0,24833.787264000002,25,24
30603.41,1,24565.026816,18,18
45297.62,1,24183.612288,20,19
28143.69,1,15753.868416000001,25,25
24023.83,1,14910.572160000002,16,18
100720.95,1,16067.690496000001,18,19
77894.24,0,27196.304256000003,16,16
33657.3,1,24093.489024000002,24,22
81841.77,0,33606.321408,15,15
60055.7,0,19390.985856000003,10,12
66399.68,1,17078.358528,15,17
76778.44,0,26031.1392,24,25
113106.14,0,17400.227328,16,16
51777.6,1,39256.728192,20,21
98483.88,0,28028.335104,10,9
60188.5,1,14635.374336,26,24
42276.11,0,20367.857664000003,23,25
74108.33,0,27899.587584,26,26
97417.17,0,27040.197888000002,22,22
110591.17,0,13949.793792,11,11
42187.07,0,14778.605952000002,23,21
8686.57,1,12955.219200000001,26,27
40554.56,1,21687.519744,18,18
10548.56,1,22781.873664000002,26,26
59623.13,0,31395.082752000002,17,15
41681.49,1,28173.176064000003,19,18
56038.41,1,12390.339456000002,21,20
35681.76,1,18180.759168,24,25
61663.32,1,11904.317568,26,27
97004.52,0,16222.187520000001,21,21
63546.9,0,12940.735104000001,21,21
75596.63,0,29401.105536000003,22,20
99656.87,0,18964.509696,25,23
35677.38,1,20894.113152,20,21
43915.0,1,17696.346624,17,15
96230.76,0,33120.29952,15,14
106145.48,0,24867.583488,26,25
100400.57,0,13072.701312000001,26,24
102967.9,0,18212.946048,15,13
35686.44,1,23905.195776,19,18
70628.8,1,21365.650944,22,23
75515.34,0,34571.927808,25,23
64837.1,0,35342.803584,25,23
27515.9,1,19090.038528,23,23
70650.39,0,25178.18688,25,23
87193.28,0,16106.314752,26,24
96358.8,0,37595.885184000006,26,28
101704.75,0,16935.126912,26,25
95819.37,0,21290.011776000003,20,20
54242.76,1,20198.876544000002,22,23
85269.92,0,22445.520768000002,13,15
100759.3,1,21550.725504000002,22,21
103527.2,1,19247.754240000002,24,25
94273.58,0,12776.582016,26,25
79243.13,1,15898.709376,13,14
81901.23,0,31889.151360000003,22,21
35434.16,1,15222.784896000001,19,20
78597.04,0,13053.389184000001,25,27
54894.8,1,31670.280576,19,18
81065.04,0,43758.06336,9,10
84230.59,0,17168.481792000002,23,23
21423.47,1,35423.270784,25,27
42573.35,1,34185.685248,16,15
62793.49,0,36454.860288,25,27
44969.24,1,16016.191488,13,11
63318.05,0,26396.460288000002,25,26
49478.36,1,17191.012608,22,24
61203.45,0,25632.021888000003,14,15
20508.03,1,20308.311936000002,18,16
57967.01,1,19341.096192,7,6
99433.39,1,12316.309632,13,11
56370.46,1,17609.442048,25,23
34440.02,1,30386.024064,20,21
54917.82,1,15261.409152,16,15
90130.0,0,13721.266944,19,18
115291.4,1,15575.231232000002,10,9
57450.78,1,16647.054336,22,22
51998.31,1,29154.875904,23,22
58128.46,1,26262.884736,24,25
91693.16,1,18361.005696,11,13
87758.07,1,15161.629824000001,16,16
49967.6,0,13837.139712,14,13
105056.21,1,24637.447296000002,17,15
35622.05,1,24127.285248,22,24
36205.68,1,13301.22816,10,12
53026.4,1,19558.357632000003,25,25
80506.81,0,16954.43904,16,16
39939.68,1,26055.27936,21,21
73863.92,0,21714.878592,13,12
37250.03,1,30303.94752,20,20
113671.21,0,30089.904768,25,24
55863.48,1,24022.677888000002,25,24
91661.99,0,26861.560704000003,13,13
77130.93,0,37167.799680000004,19,20
74653.07,0,45636.167808000006,26,28
102847.16,1,18014.996736,20,22
22140.09,1,20956.877568,19,20
89742.22,0,38585.631744000006,20,22
75379.56,1,19897.929216,12,13
70158.7,0,26114.825088,16,14
103514.79,1,37898.441856000005,13,14
27119.1,1,50320.968192,16,16
63750.99,0,16917.424128000002,25,25
84316.15,1,23226.052608,24,23
75288.51,0,12935.907072,11,13
49788.68,1,21652.114176000003,17,16
80719.44,0,13494.349440000002,19,19
95186.14,0,17982.809856,14,15
77413.32,0,12577.023360000001,25,23
38694.33,1,11830.287744000001,21,22
48601.49,1,16946.392320000003,16,16
42258.54,1,11683.837440000001,18,19
107207.43,0,27934.993152000003,9,10
46513.75,1,22331.257344,20,19
86456.42,0,18571.82976,21,22
65633.67,0,22788.31104,20,22
79544.84,0,26010.217728000003,21,19
53038.34,0,33265.14048,16,16
106620.66,1,21365.650944,18,17
109300.14,0,50694.336,9,8
67166.99,0,25419.588480000002,25,27
25112.04,1,35938.260864,22,22
63001.45,0,29811.488256,23,22
48404.02,1,16231.843584,20,19
33218.96,1,29323.857024,10,10
103206.91,1,23494.813056000003,23,22
41760.71,1,28593.214848000003,25,25
75099.59,0,9736.531200000001,15,13
40506.47,1,23715.293184000002,20,22
92130.53,0,31770.059904,23,23
62788.21,0,34763.439744,24,22
41012.48,1,26431.865856,13,13
48566.33,1,40450.86144,13,14
99795.84,1,21428.415360000003,18,19
79744.27,0,17649.675648,17,17
99763.6,1,16936.736256,19,18
49979.27,1,30212.214912000003,13,14
53177.21,0,21119.421312000002,9,8
19864.0,1,20692.945152,20,22
82149.32,0,35693.640576000005,23,25
47306.02,1,21502.445184,25,24
76803.04,1,12707.380224,22,22
99764.22,0,39235.80672,26,26
66158.24,0,26370.710784000003,10,12
56074.06,1,20746.053504000003,11,13
34577.13,1,17218.371456,25,24
107190.69,1,14379.488640000001,22,23
62413.9,0,28783.11744,22,24
28720.22,1,36723.620736000004,22,20
86909.86,0,27780.496128000002,24,25
37434.39,1,30757.782528000003,23,24
83205.39,0,28575.512064000002,8,8
93192.73,1,17738.189568,21,20
103720.49,1,30052.889856,15,17
41478.58,1,39736.312704,26,24
41809.52,1,21121.030656000003,23,21
73078.21,1,21636.020736000002,13,14
27499.99,1,17062.265088,21,22
92680.66,1,23808.635136,24,24
86884.5,1,11859.255936000001,22,24
54644.38,1,12559.320576,22,20
70524.96,0,23795.760384,23,24
41990.12,1,16677.631872,26,27
84495.47,0,23720.121216000003,16,15
73752.64,1,18417.332736,26,26
71814.57,0,29434.90176,22,24
82287.29,0,32164.349184000002,19,17
60212.66,0,32771.071872,22,21
69577.22,1,16297.826688000001,14,14
42972.59,1,33249.047040000005,15,14
108779.77,0,22062.496896,18,19
111145.53,1,18692.530560000003,20,19
94155.74,0,18695.749248,17,16
64696.69,1,21281.965056,22,22
76643.03,0,30894.576768000003,24,24
82002.76,1,19542.264192000002,22,24
62032.92,1,8910.937728,7,6
88764.25,0,45822.851712,26,26
43298.56,1,23686.324992,23,25
97270.65,0,21582.912384000003,24,24
38924.56,1,19271.8944,25,24
53310.17,1,8677.582848,20,20
110193.45,0,17281.135872000003,12,13
68947.67,0,19500.421248000002,20,20
86198.42,0,28223.065728,18,19
55614.57,0,21484.742400000003,23,22
40233.3,1,15008.742144000002,22,24
55643.65,0,42646.006656000005,22,22
46319.21,1,26996.745600000002,23,24
33498.54,1,23903.586432,24,25
22383.83,1,24268.90752,24,23
54277.35,1,13312.493568000002,19,19
90925.41,0,27555.187968000002,26,27
70850.88,0,27548.750592,21,19
20869.72,1,17294.010624000002,26,26
78153.71,0,20313.139968000003,21,20
86381.14,0,13600.566144,22,23
46586.74,0,29574.914688,21,20
8243.8,1,13990.027392000002,24,22
89753.56,0,25839.627264000002,22,21
81667.75,0,14957.243136000001,22,21
79424.65,1,10888.821504000001,21,23
48978.88,1,16708.209408000002,16,16
49681.33,1,34547.787648000005,21,19
75489.49,1,13627.924992,12,14
77193.37,0,14604.7968,19,19
84471.82,0,25652.94336,13,13
108354.83,1,17102.498688,14,12
93446.26,0,20334.06144,15,16
85496.21,0,27526.219776,25,24
44475.17,1,41899.27104,23,25
89365.59,0,25905.610368,24,26
43039.75,0,25878.25152,18,17
41693.29,1,17001.110016000002,25,27
41085.9,1,36247.254912000004,20,18
97000.17,0,25656.162048000002,13,14
83954.28,0,18610.454016,19,17
86652.28,0,13317.321600000001,17,16
65302.48,1,21447.727488,15,13
56703.28,1,17799.344640000003,23,23
39960.44,1,23100.523776,15,14
51861.22,1,16888.455936000002,26,27
92526.86,0,44073.494784,15,16
49887.4,0,30796.406784000003,24,24
47630.88,1,36799.259904000006,25,23
29607.09,1,11564.745984000001,19,17
55315.98,1,21589.34976,10,8
32344.52,1,21248.168832000003,18,17
56252.01,1,13867.717248,26,27
46716.0,1,21850.063488,25,24
32422.68,1,22464.832896,16,17
28275.36,1,19733.776128,23,24
48904.95,1,30064.155264,26,27
82852.26,0,20952.049536000002,23,25
91791.08,0,40367.175552,11,9
68809.44,0,30183.246720000003,26,24
43561.22,1,33414.809472,25,23
83561.14,0,17255.386368,24,24
4915.15,1,22242.743424,24,23
61668.25,0,26369.101440000002,23,24
78825.5,0,25802.612352,15,17
66553.31,0,16048.378368000002,22,23
81649.21,1,18579.876480000003,9,10
70483.0,0,23177.772288,26,27
101080.67,0,12411.260928000002,13,15
57117.89,1,24503.871744,25,26
44153.81,1,22646.688768,21,21
95276.72,0,25063.923456,16,16
74349.87,0,35786.982528,24,22
55908.12,0,36396.923904,19,21
25284.97,1,17435.632896000003,21,19
84567.64,1,12787.847424000001,23,24
71669.13,0,37508.980608000005,11,10
57706.18,0,28686.556800000002,19,19
53448.07,1,24618.135168,24,23
55514.12,1,16206.09408,18,18
58313.49,1,19877.007744000002,19,18
92872.94,1,12023.409024,19,20
80974.42,0,22447.130112000003,22,20
14530.12,1,20467.636992,21,22
68962.35,0,19748.260224,21,23
40387.48,1,14308.677504000001,20,18
51145.5,1,22377.928320000003,24,23
36824.83,1,18393.192576,25,27
75348.96,1,18896.917248,22,20
50971.03,1,15887.443968000001,19,19
28211.25,1,27236.537856000003,25,26
97211.67,1,17760.720384,26,28
45502.34,1,14780.215296,14,12
67249.47,0,18737.592192,13,12
94990.17,0,37526.683392,8,10
101916.21,1,18624.938112,24,24
38974.32,1,14619.280896,19,21
72781.72,1,20940.784128000003,19,21
75300.79,0,22073.762304,23,25
87152.6,0,15919.630848,25,25
88660.42,1,21599.005824,20,22
58874.6,0,15892.272,18,16
54395.82,1,23227.661952000002,21,21
74705.55,1,20828.130048000003,23,21
27962.94,1,13248.119808000001,21,19
47869.11,1,14717.45088,12,14
80903.22,0,23240.536704000002,13,15
33463.5,1,12317.918976,25,24
115815.59,1,14665.951872000001,13,13
102146.56,0,19542.264192000002,17,17
68763.17,0,23185.819008000002,23,24
86235.49,1,15047.3664,24,25
89468.86,1,21907.999872,14,15
30266.4,1,25014.033792000002,25,25
81979.77,0,33334.342272,15,17
76646.49,1,18467.222400000002,17,19
41608.23,1,26072.982144,23,24
99951.35,0,13635.971712,12,11
93900.55,0,33318.248832000005,16,15
68520.96,1,16321.966848000002,14,15
51648.55,1,35841.700224,23,23
87399.62,1,18174.321792000002,19,19
69127.22,1,21310.933248,11,10
42925.04,1,32883.725952,21,21
108375.54,1,20306.702592,15,17
59602.18,1,28955.317248000003,23,23
67426.06,1,24001.756416,9,8
71977.2,0,30987.91872,17,18
48848.27,1,14204.070144000001,22,21
35169.94,1,34626.645504,20,22
109927.01,0,22719.109248,8,9
53208.33,1,22067.324928,21,19
63979.91,0,29122.689024000003,25,23
71872.7,1,17924.873472000003,8,9
40841.15,1,27297.692928,17,19
83668.67,1,19693.542528,26,26
63569.95,0,18396.411264000002,17,17
18881.79,1,17905.561344,23,21
80609.54,0,21040.563456,22,21
74300.13,0,15695.932032,17,18
88600.58,1,10900.086912,17,16
39005.4,1,43294.572288,22,20
8306.22,1,28589.996160000002,25,24
73404.82,0,19786.88448,26,25
84985.22,0,26459.224704,21,23
86221.26,1,21471.867648000003,21,22
78978.89,0,33614.368128,24,22
91505.64,0,51891.687936,14,12
71017.17,1,19138.318848000003,22,21
64947.45,0,28786.336128000003,26,28
87422.57,1,18679.655808,14,12
77154.03,0,13774.375296,26,24
21821.53,1,17416.320768,26,25
65230.06,0,22714.281216000003,23,21
53268.87,1,27780.496128000002,22,24
63916.36,0,38748.175488,23,22
101219.99,0,27365.285376000003,24,24
43573.8,1,19912.413312,26,24
37112.06,1,36973.069056,23,23
98751.05,0,34040.844288,22,21
21467.96,1,38775.534336000004,26,26
56213.86,1,25400.276352,23,22
44277.78,1,9749.405952000001,11,12
31847.79,1,28091.099520000003,13,12
39623.84,1,21224.028672,15,15
86193.15,0,29991.734784,26,24
64309.38,0,45832.507776000006,21,21
110425.7,0,18047.183616000002,18,19
46060.78,1,30268.541952000003,26,28
41428.46,1,12950.391168,15,16
96296.87,0,25960.328064,19,17
61374.57,0,39773.327616,12,12
95837.76,0,35712.952704,17,18
72857.54,0,15314.517504000001,18,19
85535.85,0,35474.769792,14,12
49943.79,1,15821.460864,26,27
47931.79,1,23683.106304,26,28
108165.96,0,27225.272448000003,11,10
91137.31,0,45705.369600000005,26,27
79217.68,0,36939.272832,15,13
77303.53,0,25725.36384,20,18
31849.39,1,14989.430016,21,20
97757.39,1,16309.092096,19,18
86580.7,0,16288.170624,12,13
85157.47,0,40825.838592,24,25
103330.5,1,11905.926912,18,17
91351.77,0,19638.824832000002,20,18
92352.86,0,15818.242176000002,25,24
29982.14,1,26985.480192000003,15,13
35472.83,1,16902.940032000002,17,19
50000.23,1,20264.859648,17,17
103269.85,1,32428.281600000002,17,16
31177.41,1,31311.396864000002,19,21
87943.05,0,22208.947200000002,26,26
111697.23,1,33224.90688,16,15
101381.07,0,28964.973312000002,7,6
38779.38,1,15364.407168000002,16,17
55387.53,1,17921.654784000002,16,14
81830.71,1,21438.071424,11,12
82032.74,1,19012.790016000003,26,28
42798.19,1,20884.457088000003,16,17
70119.01,0,25710.879744,26,27
100427.47,1,12361.371264000001,21,23
94193.57,1,16819.254144000002,26,27
89513.44,1,17316.54144,24,22
111904.27,1,13016.374272000001,17,17
19693.91,1,24479.731584,19,17
66841.71,0,17561.161728000003,10,12
75396.39,0,27428.049792,16,18
38228.22,1,21277.137024,11,11
62966.95,0,9424.318464,14,13
55592.36,1,17850.843648000002,26,24
41088.66,1,14736.763008000002,24,23
25651.72,1,21653.723520000003,22,21
37259.5,1,14118.774912,9,11
84818.57,0,31647.749760000002,15,17
23291.98,1,31227.710976000002,22,21
50665.52,1,34204.997376,25,23
82730.68,1,17895.905280000003,22,24
104198.63,1,25902.39168,22,20
66631.71,1,12630.131712,21,23
36748.82,1,17712.440064000002,15,13
68771.23,0,25910.438400000003,22,24
67724.58,0,42819.815808,25,26
27296.27,1,11273.454720000002,24,24
78497.57,0,30583.973376,24,24
105664.81,1,17260.2144,23,24
31509.63,1,27176.992128,23,23
24828.16,1,19273.503744,24,26
75772.6,1,20665.586304,18,16
53621.98,1,20614.087296,23,24
30007.28,1,33990.954624000005,25,26
53401.99,0,35017.716096000004,15,16
101963.33,0,14049.573120000001,22,23
68959.95,0,15448.093056000002,26,25
19093.59,1,17886.249216,25,23
96837.42,0,26583.144192000003,16,18
35227.77,1,25086.454272000003,23,22
4804.11,1,24169.128192,26,28
55982.75,0,31377.379968,17,16
48143.58,1,6741.542016,21,21
104790.32,1,27304.130304000002,15,13
39652.39,1,18737.592192,12,10
85108.93,0,18364.224384,19,18
68848.02,1,16032.284928000001,24,22
55685.72,1,20181.17376,23,24
16053.99,1,21061.484928,24,23
61566.15,0,14299.02144,24,23
76762.48,0,25829.9712,22,22
81952.74,0,15823.070208000001,13,11
86997.73,0,16519.91616,20,18
42871.57,1,22917.05856,9,8
74459.05,0,18304.678656,26,27
32955.73,1,54185.00313600001,20,22
106854.88,1,32864.413824,10,8
63250.05,1,16632.57024,14,14
85362.31,0,37903.269888,21,22
38080.75,1,11988.003456,26,24
45418.09,0,19436.047488,19,20
91600.66,0,25150.828032,19,18
29252.65,1,15353.14176,22,23
55324.39,1,32291.487360000003,26,28
80521.99,0,22432.646016000002,22,21
93156.31,1,20878.019712,22,21
44466.09,1,37032.614784000005,17,15
49914.02,1,32180.442624000003,15,16
60501.22,1,18277.319808,21,21
100065.2,1,19593.7632,12,11
10981.32,1,21022.860672000003,25,27
99940.88,0,17768.767104000002,26,27
18644.99,1,22028.700672000003,24,24
56541.46,0,18515.50272,19,18
60417.82,1,21611.880576000003,15,14
